release_year,runtime,imdb_votes,age_certification_NC-17,age_certification_PG,age_certification_PG-13,age_certification_R,age_certification_TV-14,age_certification_TV-G,age_certification_TV-MA,age_certification_TV-PG,age_certification_TV-Y,age_certification_TV-Y7
2020,130,170728.0,False,False,False,True,False,False,False,False,False,False
2020,134,4813.0,False,False,True,False,False,False,False,False,False,False
2018,25,297.0,False,False,False,False,False,False,False,True,False,False
2016,90,382.0,False,False,False,False,False,False,False,False,False,False
2019,45,850.0,False,False,False,False,False,False,True,False,False,False
2017,150,10517.0,False,False,False,False,False,False,False,False,False,False
2022,88,313.0,False,False,False,False,False,False,False,False,False,False
2020,73,646.0,False,False,False,False,False,False,False,False,False,False
2021,25,603.0,False,False,False,False,False,False,False,True,False,False
2021,98,2416.0,False,False,False,False,False,False,False,False,False,False
2020,57,23.0,False,False,False,False,False,False,False,False,False,False
2003,186,68028.0,False,True,False,False,False,False,False,False,False,False
2020,45,201.0,False,False,False,False,True,False,False,False,False,False
2014,64,1975.0,False,False,False,False,False,False,False,True,False,False
2013,23,188.0,False,False,False,False,False,True,False,False,False,False
2017,110,2957.0,False,False,False,False,False,False,False,False,False,False
2015,62,8471.0,False,True,False,False,False,False,False,False,False,False
2017,127,123.0,False,False,False,False,False,False,False,False,False,False
2021,39,232.0,False,False,False,False,False,False,True,False,False,False
2018,45,1477.0,False,False,False,False,True,False,False,False,False,False
2016,24,1265.0,False,False,False,False,True,False,False,False,False,False
2019,45,13210.0,False,False,False,False,False,False,True,False,False,False
2005,137,6313.0,False,True,False,False,False,False,False,False,False,False
2016,87,645.0,False,False,False,False,False,False,False,False,False,False
2018,160,52.0,False,False,False,False,False,False,False,False,False,False
1966,120,225.0,False,False,False,False,False,False,False,False,False,False
2018,110,3306.0,False,False,False,False,False,False,False,False,False,False
2018,53,2646.0,False,True,False,False,False,False,False,False,False,False
2015,82,73854.0,False,False,False,True,False,False,False,False,False,False
2017,102,314.0,False,False,False,False,False,False,False,False,False,False
2014,45,424.0,False,False,False,False,False,False,False,True,False,False
2021,107,336.0,False,False,False,False,False,False,False,False,False,False
2019,40,3670.0,False,False,False,False,False,False,False,False,False,False
2021,48,5708.0,False,False,False,False,True,False,False,False,False,False
2021,35,1383.0,False,False,False,False,False,False,False,False,False,False
2021,93,1682.0,False,False,False,True,False,False,False,False,False,False
2008,44,755.0,False,False,False,False,False,False,True,False,False,False
2017,58,206.0,False,False,False,False,True,False,False,False,False,False
2020,34,1522.0,False,False,False,False,False,False,False,False,False,False
2020,83,31180.0,False,True,False,False,False,False,False,False,False,False
2017,79,2655.0,False,False,False,True,False,False,False,False,False,False
2017,49,3274.0,False,False,False,False,False,False,True,False,False,False
2019,100,148.0,False,False,False,False,False,False,False,False,False,False
2017,51,15.0,False,False,False,False,False,False,False,False,False,False
2022,108,749.0,False,False,False,False,False,False,False,False,False,False
2020,29,4298.0,False,False,False,False,False,False,True,False,False,False
2014,116,160.0,False,False,False,False,False,False,False,False,False,False
2020,47,47651.0,False,False,False,False,False,False,True,False,False,False
2018,73,711.0,False,False,False,False,False,False,False,False,False,False
2022,112,3049.0,False,False,False,False,False,False,False,False,False,False
2019,45,122.0,False,True,False,False,False,False,False,False,False,False
1994,107,30138.0,False,True,False,False,False,False,False,False,False,False
2020,86,9608.0,False,False,False,False,False,False,False,False,False,False
2000,40,2326.0,False,False,False,False,False,False,True,False,False,False
2005,112,603.0,False,False,False,False,False,False,False,False,False,False
2004,148,1496.0,False,False,False,False,False,False,False,False,False,False
2017,72,2176.0,False,False,False,False,False,False,False,False,False,False
2018,101,5519.0,False,False,False,False,False,False,False,False,False,False
2013,99,183.0,False,False,False,False,False,False,False,False,False,False
2017,44,19809.0,False,False,False,False,True,False,False,False,False,False
2021,22,74.0,False,False,False,False,False,False,False,False,True,False
2020,90,1207.0,False,False,False,False,False,False,False,False,False,False
2018,97,35.0,False,False,False,False,False,False,False,False,False,False
2022,41,1196.0,False,False,False,False,False,False,True,False,False,False
2019,46,13084.0,False,False,False,False,False,False,True,False,False,False
2002,84,58516.0,False,False,False,True,False,False,False,False,False,False
2018,129,1815.0,False,False,False,False,False,False,False,False,False,False
2019,93,4552.0,False,False,False,False,False,False,False,False,False,False
2018,95,1603.0,False,False,False,False,False,False,False,False,False,False
2005,20,3046.0,False,False,False,False,True,False,False,False,False,False
2018,75,1938.0,False,False,False,False,True,False,False,False,False,False
2019,74,108.0,False,False,False,False,False,False,False,False,False,False
2019,120,27130.0,False,False,True,False,False,False,False,False,False,False
2020,116,2205.0,False,False,False,False,False,False,False,False,False,False
2019,129,28051.0,False,False,False,True,False,False,False,False,False,False
2019,143,8551.0,False,False,False,False,False,False,False,False,False,False
2016,60,681.0,False,False,False,False,False,False,False,False,False,False
2020,63,734.0,False,True,False,False,False,False,False,False,False,False
2012,85,918.0,False,False,False,False,False,False,False,False,False,False
2010,110,5060.0,False,False,False,False,False,False,False,False,False,False
2020,162,6647.0,False,False,False,False,False,False,False,False,False,False
1975,110,106.0,False,False,False,False,False,False,False,False,False,False
2020,97,14401.0,False,True,False,False,False,False,False,False,False,False
2022,36,414.0,False,False,False,True,False,False,False,False,False,False
2017,90,245.0,False,False,False,False,False,False,False,False,False,False
2016,102,224900.0,False,False,False,True,False,False,False,False,False,False
2022,14,436.0,False,False,False,False,False,False,False,False,False,True
2011,166,75801.0,False,True,False,False,False,False,False,False,False,False
2019,61,3812.0,False,False,False,False,False,False,False,False,False,False
2018,24,3144.0,False,False,False,False,False,False,True,False,False,False
2018,152,6562.0,False,True,False,False,False,False,False,False,False,False
2019,50,772.0,False,False,False,False,False,False,False,False,False,False
2021,100,39.0,False,False,False,False,False,False,False,False,False,False
2012,115,14898.0,False,False,False,True,False,False,False,False,False,False
2018,87,3634.0,False,True,False,False,False,False,False,False,False,False
2018,100,9.0,False,False,True,False,False,False,False,False,False,False
2008,48,1727694.0,False,False,False,False,False,False,True,False,False,False
2011,100,63.0,False,False,False,False,False,False,False,False,False,False
2021,163,23781.0,False,False,False,False,False,False,False,False,False,False
2016,65,5615.0,False,False,False,False,True,False,False,False,False,False
2018,43,350.0,False,False,False,False,False,False,False,False,False,False
2009,17,2499.0,False,False,False,False,False,True,False,False,False,False
1993,74,3085.0,False,False,False,False,False,False,False,False,False,False
2010,135,11944.0,False,True,False,False,False,False,False,False,False,False
2015,80,59.0,False,False,False,False,False,False,False,False,False,False
2017,90,376.0,False,True,False,False,False,False,False,False,False,False
2018,24,93.0,False,False,False,False,False,False,False,False,False,True
2020,24,4136.0,False,False,False,False,False,False,True,False,False,False
2005,105,3210.0,False,False,False,False,False,False,False,False,False,False
2017,22,1841.0,False,False,False,False,True,False,False,False,False,False
2017,28,3596.0,False,False,False,False,True,False,False,False,False,False
2020,90,377.0,False,False,False,False,False,False,False,False,False,False
2015,42,3538.0,False,False,False,False,False,False,False,True,False,False
2021,61,722.0,False,False,False,False,False,False,False,False,False,False
2017,100,2592.0,False,False,True,False,False,False,False,False,False,False
2018,98,11561.0,False,False,False,False,False,False,False,False,False,False
2017,90,86.0,False,False,False,False,False,False,False,False,False,False
2021,29,3709.0,False,False,False,False,False,False,True,False,False,False
2015,107,1395.0,False,False,False,True,False,False,False,False,False,False
2017,21,177868.0,False,False,False,False,False,False,True,False,False,False
2018,30,1994.0,False,False,False,False,False,False,False,False,False,False
2002,100,2127.0,False,False,True,False,False,False,False,False,False,False
2021,25,2575.0,False,False,False,False,False,False,True,False,False,False
2021,42,8185.0,False,False,False,False,False,False,True,False,False,False
2020,83,299.0,False,False,False,False,False,False,False,False,False,False
2018,96,51781.0,False,False,False,True,False,False,False,False,False,False
2020,60,844.0,False,False,False,False,False,False,False,False,False,False
2020,150,37528.0,False,False,True,False,False,False,False,False,False,False
2018,96,15683.0,False,False,False,True,False,False,False,False,False,False
2021,47,156.0,False,False,False,False,True,False,False,False,False,False
2019,44,1160.0,False,False,False,False,False,False,True,False,False,False
2020,89,564.0,False,False,False,False,False,False,False,False,False,False
2021,86,1700.0,False,False,False,False,False,False,False,False,False,False
2019,40,382.0,False,False,False,False,False,False,False,False,False,False
2019,51,24164.0,False,False,False,False,False,False,False,True,False,False
2019,24,304.0,False,False,False,False,False,False,False,False,True,False
2021,0,136.0,False,False,False,False,False,False,False,False,True,False
2016,55,100911.0,False,False,False,False,False,False,True,False,False,False
2019,63,3077.0,False,False,False,False,False,False,False,False,False,False
2005,130,143670.0,False,False,True,False,False,False,False,False,False,False
2014,100,1967.0,False,False,False,False,False,False,False,False,False,False
2020,105,1359.0,False,False,False,False,False,False,False,False,False,False
2019,26,979.0,False,False,False,False,False,True,False,False,False,False
2021,69,532.0,False,False,False,False,False,False,False,False,False,False
